Filename	word	vowel	F1	F2	F3	Duration	Timepoint	VowelPercent	MeasType
24_overcome	Unlabeled	ɛ	480.2746084132312	640.323874102155	2321.361720137277	302	4	27.27	auto
24_overcome	Unlabeled	ɛ	468.2554058111694	778.270321519218	2337.864718548978	302	5	36.36	auto
24_overcome	Unlabeled	ɛ	460.6428552695887	633.7954778781912	2285.325495505177	302	6	45.45	auto
24_overcome	Unlabeled	ɛ	457.5598889913474	702.9610877051049	2232.354258907476	302	7	54.55	auto
24_overcome	Unlabeled	ɛ	451.6375983607392	761.0582445758041	2304.121446638341	302	8	63.64	auto
24_overcome	Unlabeled	ɛ	440.6988479146632	827.2950180055528	2338.612597043239	302	9	72.73	auto
24_overcome	Unlabeled	ɛ	444.06756988633225	828.1188521696217	2374.3962038779637	302	10	81.82	auto
24_overcome	Unlabeled	ɛ	421.47840692969197	1470.573960563206	2643.607485433971	302	11	90.91	auto
24_overcome	Unlabeled	ɛ	375.16022802161774	614.155070644814	2348.858384979764	302	12	100.00	auto
47_dark_room_fog_dance	Unlabeled	u	368.05277285429645	793.1825187117303	2024.510511499753	241	1	0	auto
47_dark_room_fog_dance	Unlabeled	u	365.9496015706744	767.8681794684102	1832.0901733671933	241	2	9.09	auto
47_dark_room_fog_dance	Unlabeled	u	374.6714462842038	757.101952244115	1951.1547530534783	241	3	18.18	auto
47_dark_room_fog_dance	Unlabeled	u	397.837413063245	769.1124001336693	1783.113546227766	241	4	27.27	auto
47_dark_room_fog_dance	Unlabeled	u	388.2694051244853	737.9029966970588	1905.7594688471759	241	5	36.36	auto
47_dark_room_fog_dance	Unlabeled	u	376.787228289254	723.4742231942348	1867.3892827710258	241	6	45.45	auto
47_dark_room_fog_dance	Unlabeled	u	372.8091764421158	749.4653301050074	1771.1927687668692	241	7	54.55	auto
47_dark_room_fog_dance	Unlabeled	u	405.4788679547676	800.5911004855062	1938.584953720532	241	8	63.64	auto
47_dark_room_fog_dance	Unlabeled	u	393.8708475753722	824.225117371663	1940.1984613122022	241	9	72.73	auto
47_dark_room_fog_dance	Unlabeled	u	368.76880008051927	732.2414396231999	947.5474221760616	241	10	81.82	auto
47_dark_room_fog_dance	Unlabeled	u	328.7263540536144	781.247763859257	1009.6135162153862	241	11	90.91	auto
47_dark_room_fog_dance	Unlabeled	u	329.00768247249295	907.2457190918602	1868.016138654019	241	12	100.00	auto
47_dark_room_fog_dance	Unlabeled	u	374.72701394512814	1397.6533939450642	1593.415414844325	442	1	0	auto
47_dark_room_fog_dance	Unlabeled	u	355.4031788446989	815.0626118446031	1849.7045046962787	442	2	9.09	auto
47_dark_room_fog_dance	Unlabeled	u	355.8626718215727	800.5953616327855	1698.9268884474984	442	3	18.18	auto
47_dark_room_fog_dance	Unlabeled	u	366.9387231008979	782.9477359760313	1645.6849982577519	442	4	27.27	auto
47_dark_room_fog_dance	Unlabeled	u	375.60695993246895	776.5179350735484	1660.6412891893879	442	5	36.36	auto
47_dark_room_fog_dance	Unlabeled	u	363.2141481445193	749.2978926008141	1953.470906202551	442	6	45.45	auto
47_dark_room_fog_dance	Unlabeled	u	361.203453608053	752.6425399431249	2043.8820080838118	442	7	54.55	auto
47_dark_room_fog_dance	Unlabeled	u	373.7732990705574	753.5763809103546	2035.6643130079224	442	8	63.64	auto
47_dark_room_fog_dance	Unlabeled	u	376.00638625660883	758.8287411641269	1908.405097049038	442	9	72.73	auto
47_dark_room_fog_dance	Unlabeled	u	385.3955277046603	739.6528668940924	1934.9601000733087	442	10	81.82	auto
47_dark_room_fog_dance	Unlabeled	u	400.8021265826709	785.62903827915	1782.3044550812895	442	11	90.91	auto
47_dark_room_fog_dance	Unlabeled	u	444.43937530691113	866.9911601750081	1774.2527132940759	442	12	100.00	auto
47_dark_room_fog_dance	Unlabeled	u	397.01487723404483	809.1323769066558	1859.7676785496612	416	1	0	auto
47_dark_room_fog_dance	Unlabeled	u	370.78745118655456	752.1339381034629	1777.44045134814	416	2	9.09	auto
47_dark_room_fog_dance	Unlabeled	u	375.66778626979766	730.8156918867925	1944.3446762797719	416	3	18.18	auto
47_dark_room_fog_dance	Unlabeled	u	407.8120960174055	705.5004912374967	1925.6227351525454	416	4	27.27	auto
47_dark_room_fog_dance	Unlabeled	u	400.80011185091337	694.0336814358295	1917.4818423250515	416	5	36.36	auto
47_dark_room_fog_dance	Unlabeled	u	380.1576073894504	678.1433779439992	1902.7327017498196	416	6	45.45	auto
47_dark_room_fog_dance	Unlabeled	u	378.96973881879336	633.9604400944584	1729.5145456428825	416	7	54.55	auto
47_dark_room_fog_dance	Unlabeled	u	396.16333372581164	652.0074564864098	1570.3772177970675	416	8	63.64	auto
47_dark_room_fog_dance	Unlabeled	u	389.5050117811386	689.7793103977651	1600.717381310818	416	9	72.73	auto
47_dark_room_fog_dance	Unlabeled	u	388.42556900588295	681.386543829525	1628.1476396812532	416	10	81.82	auto
47_dark_room_fog_dance	Unlabeled	u	384.41665614614885	727.6139073848905	1781.1560848162892	416	11	90.91	auto
47_dark_room_fog_dance	Unlabeled	u	353.2873875387251	788.1918450405548	1718.434426366064	416	12	100.00	auto
47_dark_room_fog_dance	Unlabeled	u	379.36263307251977	795.5077758650002	2004.705592091365	176	1	0	auto
47_dark_room_fog_dance	Unlabeled	u	365.73778984053615	766.8559510417159	1908.0840306189348	176	2	9.09	auto
47_dark_room_fog_dance	Unlabeled	u	376.7779912518554	776.6966167835121	2038.4736299720062	176	3	18.18	auto
47_dark_room_fog_dance	Unlabeled	u	388.49439922308727	761.0351625529246	1840.493413458853	176	4	27.27	auto
47_dark_room_fog_dance	Unlabeled	u	361.10669688457097	689.6318215910184	1912.1365792163788	176	5	36.36	auto
47_dark_room_fog_dance	Unlabeled	u	374.1011039234473	709.8969104111769	1966.989534940656	176	6	45.45	auto
47_dark_room_fog_dance	Unlabeled	u	397.97171871793455	715.6899053410499	1937.849134147901	176	7	54.55	auto
47_dark_room_fog_dance	Unlabeled	u	366.32398524761305	681.531869219279	1892.3763073258342	176	8	63.64	auto
47_dark_room_fog_dance	Unlabeled	u	376.7353562317471	696.7389952496844	1900.3879680119003	176	9	72.73	auto
47_dark_room_fog_dance	Unlabeled	u	391.06036520443195	711.057606433315	1834.637548152272	176	10	81.82	auto
47_dark_room_fog_dance	Unlabeled	u	374.04426546947576	702.0621160368449	1808.2693519922295	176	11	90.91	auto
47_dark_room_fog_dance	Unlabeled	u	386.51786188579104	728.9386662497764	1928.6203473783783	176	12	100.00	auto
